180123065,MA101,CD
180101017,XX101M,DD
180101062,CS245,AA
180101054,HS202,CC
180123040,XX105M,AA
180101062,XX102M,AB
180123055,CS341,CD
180101040,EE101,AA
180123062,CS245,AA
180123007,CS403,CC
180101062,CS242,DD
180101040,BT101,CD
180123001,CS342,AB
180123053,HS101,CD
180101058,SA401,CC
180123029,MA101,DD
180123061,CS246,AA
180101072,PH102,AA
180123047,HS201,AB
180123036,CS401,DD
180101085,CS246,BB
180123053,CS205,BC
180123042,CS341,AB
180101095,CS405,DD
180123018,MA222,AA
180101089,CS361,CD
180101054,CS245,AB
180101080,MA222,AA
180123011,HS102,CD
180101063,CS348,CD
180101028,CS110,AB
180101069,PH110,DD
180101043,CS403,BC
180123015,CS223,CC
180123031,CS405,AB
180101054,XX105M,DD
180101087,CH101,CD
180123050,PH101,AA
180101038,CS341,AB
180123008,CS223,CC
180123051,CS348,CD
180101048,CS348,DD
180123004,HS100,BC
180123016,CS348,BB
180101057,MA222,CC
180101007,XX105M,AB
180123008,CS201,DD
180123008,PH110,CC
180101080,CS223,BC
180101020,CS343,CD
180101059,CS224,BC
180101080,CS361,AB
180123054,ME101,DD
180101050,SA301,CC
180123062,CS404,AB
180101006,CS401,BC
180123041,MA101,CC
180123035,XX104M,CD
180101067,CS205,BC
180101065,CS245,AB
180101095,OE101,CD
180101006,CS245,AA
180123047,PH102,BB
180123046,OE202,CC
180101090,CS402,CD
180123035,CS203,CC
180123051,XX103M,CD
180101040,CS361,CC
180101013,CH110,DD
180123059,CS403,BB
180101068,OE102,AA
180101030,CS207,BB
180123001,PH102,BC
180101032,CS205,BC
180123049,OE102,AA
180123018,CS361,CC
180123033,CS207,BB
180123057,CS224,AA
180123060,CS203,AB
180123019,MA321,BC
180123055,CS223,BC
180101046,CS404,CC
180101060,CS221,CD
180101014,CS501,DD
180101072,CS402,BC
180101030,CS343,DD
180101051,EE110,BC
180101029,CS346,AB
180101090,ME101,CD
180123050,CS342,AA
180101035,CS201,DD
180123013,XX103M,CC
180101055,CS110,BC
180101042,CS246,AB
180101007,CS224,BC
180101034,ME110,CD
180123034,PH110,BB
180123038,PH110,AA
180123057,OE202,AB
180123024,XX103M,BC
180101009,BT101,BC
180101050,OE202,CC
180123032,BT101,CD
180101015,CS223,AB
180123019,CS402,BC
180101066,CS498,AA
180101065,ME110,BB
180101022,CS345,CC
180123026,OE101,DD
180123003,SA101,AA
180123032,HS100,BB
180101050,CS403,CC
180101030,CS201,BB
180123050,SA201,CD
180101036,XX104M,CC
180101078,CS342,CC
180101055,CS498,BC
180123065,CS401,CC
180101070,HS201,CC
180123062,CS101,DD
180123017,CS498,DD
180101018,CS404,BB
180101076,CS207,AA
180101020,PH110,BB
180101047,MA321,BB
180123049,CS405,DD
180101083,CS403,DD
180101047,CS402,AB
180101070,CS110,CC
180101074,HS102,AB
180101015,ME111,CC
180101048,CS245,CD
180101048,CS223,AA
180123015,CS203,DD
180123051,HS100,CD
180101092,EE101,BC
180101077,CS401,DD
180123060,CS405,CC
180101067,CS343,BB
180101044,CS246,CD
180101028,XX103M,CC
180101027,CS101,CC
180101023,XX101M,CC
180123016,CS201,BC
180123057,CS499,AB
180101096,CS498,BB
180101028,CS405,CC
180101002,ME101,DD
180101030,ME101,CC
180101055,SA101,CD
180101011,XX102M,AA
180123007,CS348,CC
180101079,PH101,BC
180101044,OE101,BC
180101094,MA321,AA
180101035,CS204,CC
180101092,XX104M,CD
180123051,CH110,DD
180123054,CS405,DD
180123009,CS343,DD
180123057,SA301,CC
180123044,CS224,DD
180123035,CS223,BB
180101094,CS403,BC
180101089,HS202,BC
180101094,PH110,AB
180101002,CS403,BB
180101010,CS224,CD
180101092,MA222,BB
180123028,CS361,CC
180123065,CS344,BB
180123021,ME110,BB
180101098,CH101,AA
180123028,CS246,AA
180101092,CS348,AA
180101055,PH110,AB
180101043,HS100,AA
180123011,XX105M,BB
180101059,CS402,AA
180101045,MA222,BB
180101046,OE101,AB
180101071,OE102,AB
180123026,OE201,AA
180101051,HS201,BB
180101090,CS499,AA
180123030,CS246,AA
180101091,CS221,AB
180101016,MA225,DD
180123025,HS201,DD
180123024,CS342,CD
180123040,MA321,AB
180123016,MA222,BB
180101086,CS221,DD
180101041,CS348,DD
180101054,CS343,AB
180101018,CS345,BC
180101040,MA222,CD
180123058,CS401,CC
180123004,CS402,BB
180123019,CS498,CC
180101040,CS499,CD
180123028,EE101,BB
180101014,SA201,AA
180101094,CH101,BC
180123034,HS202,AA
180123044,OE101,BB
180123051,HS101,CC
180101094,XX102M,BC
180101098,CS207,BB
180101012,MA225,CC
180123065,EE101,BC
180123049,CS501,AB
180101039,MA102,CC
180123036,CS361,CC
180101056,MA321,CD
180101013,CS361,BB
180123015,CS245,BC
180101037,OE202,AA
180123043,ME111,DD
180101081,CS245,BC
180101061,HS101,BC
180101030,MA102,CD
180123023,SA401,DD
180123037,CS361,CD
180101069,EE101,CC
180101008,CS246,DD
180101094,CS401,AB
180123061,HS100,DD
180123061,CS201,BC
180123052,OE101,CC
180101042,XX105M,BB
180101061,PH101,DD
180123010,EE101,BB
180101095,CS201,CD
180123038,XX101M,CD
180101014,SA401,AB
180101008,CS346,DD
180123021,CS403,CC
180101062,XX103M,BB
180101081,CS348,CC
180101072,CS201,AA
180123035,CS344,AA
180123034,CS499,CD
180101066,OE201,CC
180123063,OE201,AA
180101092,ME110,CC
180123015,ME110,AA
180123062,BT101,AB
180101014,SA101,BB
180123048,EE101,AA
180101021,XX105M,AB
180101031,CS101,BC
180123017,HS201,DD
180101025,CS207,AA
180101081,OE102,CD
180123003,CS203,BC
180101004,CS405,DD
180101066,CS344,AA
180123053,XX102M,CD
180101063,CS224,CD
180101067,OE201,BC
180101051,CS348,BB
180101045,SA401,BC
180101082,CS224,BC
180101024,CS245,BC
180101066,BT101,DD
180123006,ME101,DD
180123043,XX102M,BC
180101057,OE201,AB
180123003,XX105M,AB
180101067,CS403,AB
180123051,CS203,AA
180101034,MA102,BC
180101096,CH110,DD
180101012,CS223,AA
180123002,EE110,DD
180101022,SA301,CC
180123050,HS201,DD
180123057,CH101,DD
180123010,XX102M,CD
180123005,XX102M,AA
180101070,ME111,AB
180101056,XX103M,CD
180101054,ME111,AB
180101010,MA102,CD
180123033,MA222,CD
180101045,PH110,BB
180101030,CS401,DD
180123059,OE202,BB
180123020,HS101,AA
180123016,MA321,CC
180123062,PH101,BC
180101060,CS401,BC
180101049,HS201,BB
180101080,CS342,AA
180101051,CS402,BB
180101042,CS342,CD
180101072,OE101,CD
180101082,CS401,CC
180123048,CS207,AB
180123052,CS344,AB
180101066,CS203,AA
180101050,CS205,BB
180101036,CH101,DD
180101037,XX104M,CC
180123028,CS205,CC
180101018,ME111,BC
180101040,MA101,AA
180123060,HS101,AA
180123044,BT101,BC
180101054,CS205,AB
180123011,ME101,CD
180123005,MA102,AA
180123049,SA301,AA
180101017,MA101,AA
180123002,OE202,BB
180101088,SA101,DD
180123057,CS501,BB
180101076,CS402,CD
180101052,EE101,DD
180123038,EE101,AB
180123018,XX101M,CC
180101006,HS102,AA
180101024,BT101,BB
180123014,PH102,AB
180101032,SA401,DD
180101022,CS501,DD
180101002,XX105M,CD
180123035,CS499,AB
180101087,HS102,CC
180123046,CS348,CD
180101097,CS501,CC
180123021,CS204,CC
180101037,CH110,BB
180123055,MA102,CD
180101053,MA101,BC
180101007,CH101,DD
180123005,HS102,BC
180101063,ME111,CD
180123038,CS203,BB
180101058,SA201,CD
180101056,SA101,CD
180123062,CS221,DD
180101084,CS342,AB
180101012,XX104M,BB
180101059,BT101,CC
180123013,CH101,DD
180101006,HS202,CD
180101032,CS402,AB
180123016,CS361,BC
180101035,HS100,BB
180123057,PH110,CC
180123058,CS498,BB
180101005,MA321,BB
180123026,CS402,CD
180123047,MA222,AA
180101016,PH110,BC
180123030,CS203,CC
180123008,CS242,CC
180101033,CS101,BC
180101095,SA301,AB
180101003,HS102,CC
180101070,CS246,BB
180123048,PH102,DD
180123057,CH110,DD
180101034,HS201,AB
180101041,CS401,AA
180101017,CS345,DD
180101013,PH102,BC
180123063,CS498,CC
180101004,MA225,AA
180101097,PH110,BB
180123003,CS401,DD
180101080,CS405,BB
180123045,CS341,BC
180123007,CS343,CD
180123014,EE110,BC
180123011,MA222,BC
180101017,CS101,CD
180101014,SA301,BB
180123054,ME111,AA
180123025,CS223,AB
180123013,SA301,CD
180101088,SA201,AB
180101067,CS405,DD
180101047,PH102,AB
180123016,XX101M,AB
180101071,PH101,AA
180101032,HS101,BB
180123050,CS205,BC
180101030,CS110,CD
180101062,CS403,BB
180101066,XX101M,CC
180101061,CS201,DD
180101066,HS100,CC
180123026,MA225,BB
180101074,XX101M,BC
180123052,XX105M,DD
180123042,XX103M,BC
180101071,CS346,BC
180101035,XX101M,BC
180101062,SA401,BC
180101046,MA321,AB
180101093,CS246,CC
180123064,CS203,CC
180123015,CS343,AA
180123023,CH110,CD
180123007,HS101,BB
180123002,HS101,CD
180101087,CS224,CC
180101022,CS204,BC
180123041,CS343,CC
180123035,CS403,AB
180123034,CS221,AA
180101071,CS361,CC
180123010,PH102,AB
180101022,CS246,BC
180101062,CS221,BB
180101084,SA201,CD
180101097,SA401,AA
180123023,CS402,BB
180101008,CS203,DD
180101036,MA101,BC
180101053,CS207,CC
180101034,CS246,CC
180101029,HS101,CC
180101032,HS100,CD
180101075,CS401,BC
180101098,CS246,AA
180101006,CS242,CD
180101095,OE201,CD
180123038,CH110,BC
180101031,SA201,CD
180123062,CS205,CD
180101060,CS342,CD
180123029,OE202,CD
180123025,OE102,AA
180101020,HS101,AA
180101063,EE101,CD
180123028,CS499,AA
180101086,ME110,AA
180101037,MA102,DD
180101067,CS501,AB
180101003,PH102,AB
180123011,CS341,DD
180123059,CS498,BC
180101055,HS101,CC
180123046,SA201,DD
180101031,CS405,CD
180101007,CS245,BB
180101040,CH110,AA
180101008,SA401,BB
180123001,HS202,DD
180101020,XX103M,AB
180101049,HS102,AA
180123020,CS341,AB
180101007,CS203,AA
180123030,MA222,CD
180123021,PH110,DD
180101037,ME111,BB
180123047,CS110,AA
180101048,EE101,CD
180101092,ME111,AB
180123046,HS202,CD
180101033,CS201,DD
180123033,CS501,AA
180101002,OE101,AB
180123023,CS401,CC
180101056,CS402,BB
180123065,CS405,CD
180101077,OE101,CD
180123012,CS343,BB
180123011,CS361,DD
180101003,CS110,AB
180101080,MA101,DD
180101017,HS100,AB
180101088,ME101,AB
180123020,OE102,CC
180101092,CS207,CC
180123032,CS245,BB
180101034,CS203,CD
180123062,CS361,AB
180123028,CS403,BB
180123025,MA102,BC
180101019,CS204,CD
180123024,CS499,BC
180101034,EE101,CD
180101056,HS101,AA
180123021,CS242,CD
180101028,CS343,AA
180101034,CS201,BC
180101080,ME101,AB
180101008,CS245,BB
180123045,CS498,CC
180123005,CS203,CD
180123008,SA201,CD
180101013,CS245,BB
180101086,SA201,AA
180101049,SA201,BB
180101077,MA225,CD
180101077,CS204,CD
180101029,CH101,BB
180101069,CS110,AB
180123048,CS361,CC
180101091,PH102,AA
180101043,OE101,BB
180123041,CS499,CC
180123016,HS100,AA
180123025,HS101,DD
180123038,CS348,CD
180101091,CS223,BC
180101043,CS342,DD
180101064,MA101,CD
180123024,HS201,CD
180101090,OE102,CC
180123010,HS202,BC
180101023,MA101,AA
180101045,MA101,CD
180101085,SA101,AA
180101043,OE102,BC
180101006,ME101,DD
180101046,CS344,CD
180101062,OE102,BC
180101094,PH102,CD
180123033,CS101,CC
180101071,CS402,CD
180101086,CS224,DD
180123062,MA222,CD
180123040,HS202,AA
180123047,ME101,BC
180101029,EE101,DD
180101040,CH101,AB
180101075,BT101,CC
180123052,HS201,CC
180101089,ME110,AB
180123006,CS403,AA
180101082,CS343,BB
180101077,CS207,BC
180123022,CS343,CC
180101018,OE201,AB
180123052,CS361,AA
180123038,CS245,AA
180101053,HS201,AA
180123005,CS342,DD
180101087,HS101,BC
180123052,CS498,DD
180101010,CS207,DD
180123043,XX104M,CD
180101025,CS498,AA
180101088,CS224,AB
180101033,HS102,AA
180123025,CS403,CD
180101016,CS361,CC
180123006,CS203,AA
180101087,XX101M,AB
180123041,CS223,DD
180123037,OE201,BC
180123015,BT101,AB
180123032,XX103M,CD
180123062,XX101M,AB
180101028,CS203,AB
180101086,HS101,BC
180101045,PH101,BC
180123016,HS201,BC
180123059,EE110,DD
180123009,PH102,AA
180123015,EE101,BB
180101058,CS341,DD
180101008,MA222,DD
180101090,CS242,CD
180123010,MA101,DD
180101070,SA401,AB
180123045,PH102,AA
180123064,HS101,BC
180101044,CS342,AB
180101013,ME110,CC
180123013,BT101,AA
180101058,ME101,CD
180101083,CS346,BC
180101081,SA201,BC
180101081,CS242,DD
180123054,CS361,BC
180101032,PH110,DD
180123058,SA301,AB
180101019,CH101,CD
180101053,CS346,DD
180101084,HS101,AA
180101081,CS224,AA
180123016,ME111,AA
180101029,OE102,CC
180123046,ME110,AA
180123017,CS242,AA
180101034,CS221,BC
180101071,BT101,AA
180101088,CS110,CC
180101039,PH101,AA
180123004,EE101,AA
180101077,SA301,BB
180123004,HS102,BC
180101006,CS342,AA
180101031,CS221,AB
180123034,PH102,CD
180101084,SA301,DD
180101074,CS341,DD
180123055,SA401,AA
180101055,CS344,AB
180101049,OE101,CD
180123053,CS204,CC
180101022,MA222,AB
180101082,CS404,CC
180101052,CS341,CC
180101064,CS205,CC
180101091,CH101,CC
180123001,CS223,AA
180123049,OE101,CD
180101085,PH110,BB
180101082,SA301,AA
180101023,HS100,CC
180101044,MA102,AA
180101058,CS101,CC
180101058,CS204,CD
180123064,CS246,BB
180123058,ME101,CD
180123032,CS498,BB
180123025,EE110,DD
180123032,CS203,AB
180101073,CS405,AA
180101030,CS224,AB
180101030,CS341,BB
180101048,CS345,BC
180101052,CH110,CD
180101087,SA101,CD
180101056,EE110,CC
180123003,ME101,DD
180101075,CH110,AB
180123063,CS341,AB
180123009,SA401,BB
180101056,CS101,BB
180123036,XX105M,BC
180101022,CS405,BB
180101057,CS341,AA
180101004,CS342,BB
180123029,CS246,BC
180101040,CS207,AA
180101023,OE102,BC
180101080,XX103M,DD
180123059,CS346,CC
180101062,CS404,AB
180123030,OE101,AB
180101044,XX104M,CD
180123030,CS403,BB
180101064,PH102,CC
180101020,CS348,BC
180101075,CS223,BB
180101087,OE202,DD
180101078,PH101,AA
180101047,HS102,BB
180101038,PH102,BB
180101085,XX101M,BB
180123053,CS361,BB
180101055,CS242,AB
180101066,ME101,BB
180123036,CS341,AB
180101028,MA101,AB
180123030,CS101,AB
180101009,CH101,BC
180101047,SA201,AB
180123047,XX102M,AB
180123024,PH101,BB
180101093,HS100,BC
180123065,CS361,CC
180101079,CS341,DD
180101085,XX103M,CC
180123028,ME110,BB
180123032,CS205,AA
180101014,XX105M,BC
180123062,CH101,AA
180123053,MA225,AB
180101028,XX105M,BC
180123061,CS203,DD
180101060,SA401,BB
180123065,SA401,BB
180101059,CS223,BC
180101024,ME110,DD
180123021,HS101,BB
180101093,SA401,CD
180123009,CS201,CD
180123043,PH102,BB
180123025,BT101,BB
180101048,EE110,BC
180123064,CS361,DD
180123015,CS207,DD
180123016,HS101,BB
180101033,CS205,BC
180101024,HS201,DD
180101049,CS342,BB
180101024,CS341,AB
180101008,CS501,CC
180101016,MA321,BB
180123001,CS361,CC
180101020,CS245,AA
180123024,OE101,BC
180123018,CS501,AB
180101051,OE102,AA
180123063,CS110,DD
180123005,EE110,DD
180101035,SA401,BC
180101096,MA222,AB
180123040,CS361,CD
180101041,EE101,DD
180101061,CS341,BC
180101098,HS100,BC
180123013,SA101,BB
180101084,OE102,BC
180123034,ME101,BB
180101064,CS342,AB
180101036,CS207,BB
180123028,CS401,CD
180123016,MA225,AB
180123017,MA222,BB
180101097,CS223,CD
180101040,PH110,AB
180101096,CS101,AB
180101027,XX102M,AA
180101040,EE110,CD
180101017,CS346,CC
180123047,CH101,DD
180101023,OE202,CD
180101084,CS361,CD
180123045,OE202,AB
180101027,HS100,CD
180101089,SA201,AB
180101093,OE202,AB
180123004,OE101,CD
180101091,OE201,CD
180123065,OE102,CD
180101071,PH102,AB
180123042,CS401,BB
180101011,MA102,BB
180123043,CS110,AA
180101035,CS221,DD
180101012,CS348,AA
180123047,CS346,CD
180101098,HS102,BB
180101098,CS342,BB
180101060,OE202,AA
180101093,CH101,CC
180123001,HS102,BC
180123054,CS344,DD
180123019,CS246,CC
180101037,CS501,AA
180123044,HS102,CC
180123009,CS204,DD
180101089,CS404,AA
180101085,SA201,AA
180101027,SA401,AA
180123005,CH110,CD
180101058,PH110,BB
180101051,OE201,AA
180101083,SA201,AA
180123055,CH110,AA
180101035,CS110,AB
180101076,XX104M,CD
180101030,CS344,AB
180101081,CH101,AB
180123001,CS343,CD
180123057,MA102,AA
180101015,HS100,CC
180101025,CS345,DD
180123048,CS203,DD
180123055,CS203,AA
180101068,SA301,AB
180101076,HS201,BB
180123026,CS405,CD
180101003,ME110,CC
180123048,CS402,AB
180123010,CS403,AB
180101069,HS102,CD
180101013,CS402,CC
180101037,OE102,BC
180101013,CS110,CC
180123007,HS100,AB
180101069,OE201,AB
180123058,CS204,CC
180123058,MA101,CD
180123052,CS405,AA
180101083,CS402,AB
180101016,OE102,BB
180123008,MA102,BC
180101008,OE201,CC
180101063,CS207,DD
180101097,ME101,AB
180101006,CS345,CD
180101017,PH110,BB
180101072,OE201,DD
180101022,ME101,BB
180123054,CS201,AB
180101089,OE201,BC
180101009,CS341,DD
180123001,EE101,AB
180101039,CS405,CC
180101006,CS101,DD
180101013,XX102M,BB
180101010,CS242,AA
180123002,CS205,BB
180101011,HS100,CC
180101007,HS101,AA
180101060,CS361,AB
180101095,EE101,CD
180101072,MA101,BB
180123034,CH101,CC
180123019,CS403,DD
180101072,PH110,CC
180101016,CS201,BC
180101098,HS201,AA
180101062,CS101,DD
180101046,CS221,DD
180123042,MA321,CD
180123046,CS203,DD
180101055,ME111,DD
180101052,XX103M,CD
180123002,HS201,BC
180101017,ME111,CC
180101053,SA101,BC
180123041,CS246,AA
180101097,MA222,BC
180101047,XX101M,BC
180123044,OE102,CD
180101064,MA102,DD
180101009,MA101,AB
180123037,CS246,DD
180101048,XX102M,CD
180123007,MA222,CC
180101082,CS221,CD
180101096,CS405,DD
180101006,BT101,CD
180101083,OE201,AA
180101084,CH110,DD
180123055,ME111,DD
180123051,CS403,CD
180101083,CS245,DD
180123062,CS110,AB
180123063,CS499,BC
180101032,EE110,DD
180101069,CS499,BB
180101024,MA102,AA
180101068,CS361,BB
180101085,CS204,CC
180123054,CS401,BC
180101049,EE110,AB
180123018,HS100,CC
180101019,CS101,CC
180101084,MA101,DD
180123060,PH101,BB
180101036,CS204,CD
180123001,EE110,AA
180123033,PH110,BB
180101074,CS201,BC
180101011,OE201,CD
180123048,CS341,BC
180123035,EE101,CD
180123019,CS207,CC
180101050,XX101M,DD
180101028,CS246,CC
180123033,MA225,AA
180101092,HS201,AB
180123006,CS204,AA
180101088,ME110,AB
180123065,HS100,CD
180101027,OE101,CC
180123024,HS202,CD
180101074,CS346,CD
180123030,XX103M,CD
180101020,MA222,AA
180101005,PH110,AB
180123029,CS402,CC
180101002,XX103M,BB
180101008,CS242,AA
180101029,PH102,AA
180123022,CS404,CC
180123023,MA102,DD
180101067,CS361,BB
180101042,CS204,BC
180101029,SA401,BC
180123005,CS207,DD
180101064,SA101,AA
180123034,CS498,BC
180123018,CS405,CC
180123030,CS224,BC
180101040,MA225,BB
180101053,XX103M,CC
180101017,CH110,AB
180101062,CS361,CD
180123053,CS101,AB
180101058,HS202,CC
180101077,XX103M,DD
180101068,EE101,CD
180123033,CS205,CD
180101045,CS499,CD
180101070,CS341,CD
180101067,XX105M,DD
180123028,CS345,CD
180123022,OE201,AA
180101065,OE201,BB
180101058,MA225,AA
180101086,CS342,BB
180101035,CH110,CC
180123054,EE101,BC
180123028,MA102,BB
180101076,XX101M,AB
180101073,SA301,BC
180101078,CS501,CD
180101071,CS242,CC
180101065,CS204,AB
180101077,HS102,AA
180101022,CS404,AA
180123053,MA101,BB
180101015,HS201,CC
180101075,CH101,DD
180101078,CS203,AA
180101049,PH110,CD
180101070,XX102M,DD
180101028,HS202,AA
180123034,CS343,BB
180123004,CS405,CC
180101012,HS101,BC
180101078,CS242,BC
180123005,CS361,BC
180101003,CS403,AA
180101023,EE110,BC
180101022,HS102,CC
180123057,MA222,AB
180101082,CS245,BB
180101021,XX103M,DD
180101096,CS221,BB
180123017,CH110,AA
180101029,CS404,BB
180123045,CS223,BC
180101081,CS402,CD
180101085,CS345,AB
180101047,CS342,BB
180101011,CS348,AB
180101016,CS346,BB
180101051,CS203,CD
180101075,CS341,DD
180123043,PH101,BB
180123064,OE202,AB
180123024,CS242,CD
180123044,EE110,CC
180123033,XX103M,AA
180123050,CS361,DD
180101072,CS246,AA
180123050,CS223,CD
180101035,SA201,AA
180123060,CS207,CC
180101018,EE110,BC
180101068,CS403,CC
180101033,HS202,CC
180123064,CH101,BB
180101058,CS403,DD
180101095,XX104M,BC
180123017,MA101,CC
180101033,CS221,DD
180101078,XX101M,AA
180123001,XX102M,AA
180101017,XX102M,BB
180101025,CS499,DD
180101052,XX104M,CD
180101087,CS348,DD
180101085,HS101,AB
180101095,PH110,AA
180101094,ME110,AA
180101056,CS201,CD
180123042,CS245,CC
180101072,OE202,BB
180101017,CS110,DD
180123013,CS221,AA
180123059,CS499,AB
180123016,EE101,AA
180101025,CS404,CD
180101070,HS202,BC
180101022,CS346,DD
180123012,CS345,BC
180123029,SA201,BB
180123060,HS100,AA
180123021,CS110,BC
180123017,CS348,AA
180101089,XX105M,AB
180101053,OE202,AA
180123030,CS341,CD
180101075,OE101,CC
180101004,OE201,DD
180101071,MA222,AB
180101006,CS499,BC
180123009,CS344,CD
180101068,CS221,CD
180101054,CS207,CC
180101082,PH102,DD
180123008,CS344,DD
180101036,XX102M,DD
180123041,CS207,BB
180123026,CS341,DD
180101033,SA301,BB
180101025,CS501,AB
180101076,MA101,CC
180101096,CS246,BB
180101032,CS341,CC
180101010,OE102,AA
180101009,MA222,AB
180101058,CH110,BC
180101014,CS403,AA
180101011,CS345,AB
180101075,CS498,AA
180101016,EE101,BC
180101066,CS205,AB
180123044,CS345,DD
180123012,CS242,CC
180101010,HS202,AA
180101088,PH102,BB
180123058,CS346,DD
180101074,CS342,AA
180101064,CS203,AB
180101045,SA201,AA
180101004,CS341,DD
180101033,CS401,AA
180101067,HS102,CC
180123010,CS223,BB
180123033,CS344,BB
180101010,CS203,BC
180101072,ME111,CC
180101010,PH110,AB
180101044,SA401,AA
180101011,CS245,BB
180123059,CS404,CC
180101076,CS344,AA
180123016,CS345,CD
180123053,CS501,DD
180123020,MA102,AA
180101014,CS498,AB
180123007,CS207,AB
180123029,CS343,CC
180101031,HS101,CC
180101054,CS346,DD
180101049,XX103M,AA
180101028,EE101,AB
180101063,XX103M,AA
180101031,OE101,DD
180101080,SA401,CC
180101017,ME101,DD
180123045,ME111,DD
180123058,CS405,DD
180101093,XX101M,CD
180101038,MA101,AA
180123023,SA101,AA
180101052,CS403,AB
180101096,HS102,BC
180123052,CS224,BB
180101048,MA321,AA
180101048,CS224,AB
180101035,CS101,BB
180101042,CS245,AB
180101075,SA101,BB
180101025,ME110,CD
180123009,ME101,BB
180101038,CS346,AA
180101088,MA222,CD
180123025,CS498,AB
180101061,CS345,DD
180101032,HS202,BB
180101043,CS207,AA
180101092,SA401,AA
180123059,BT101,AA
180101043,XX102M,CC
180123028,XX103M,BB
180101088,CS203,BC
180101015,XX101M,BC
180101092,CS401,DD
180123044,CS348,DD
180123064,MA225,CD
180123051,CS223,DD
180101061,SA101,CD
180101003,CS343,CD
180101076,CS246,AB
180101091,EE101,BB
180101012,MA102,CC
180123001,SA401,BC
180123025,PH110,BC
180123010,CS242,BC
180123022,CS344,BB
180101084,CS201,CD
180101034,OE201,DD
180123020,CS345,BB
180101047,CS101,CC
180123045,HS202,CC
180101034,CS344,DD
180123052,MA222,AA
180123017,HS202,CD
180123008,CS401,CD
180123026,PH102,AA
180123017,BT101,CC
180101043,BT101,CD
180101059,OE202,DD
180123044,EE101,AA
180123047,CS224,CD
180101072,CS223,DD
180101077,CS246,DD
180101018,XX102M,CD
180101057,OE101,BC
180123061,HS101,AB
180101075,CS245,CD
180101012,CS342,AA
180101075,ME110,CC
180101030,OE101,AA
180101098,CS201,CC
180101005,ME101,AA
180123050,OE102,CD
180101039,HS100,AA
180123038,CS346,BC
180101070,XX105M,CD
180123009,XX104M,AB
180101093,ME111,CC
180101094,ME101,DD
180101027,CS499,CD
180101097,CS341,BC
180101073,CS401,BB
180123050,CS343,DD
180123050,XX103M,DD
180101094,CS242,BB
180101032,CS344,CD
180101027,CS242,CD
180123021,SA101,CC
180101083,OE101,AB
180123050,BT101,DD
180123001,CS203,AB
180101064,HS202,BC
180123043,CS405,DD
180123057,OE201,AB
180123020,CS499,AA
180123031,CS342,AA
180101029,MA101,BC
180101037,CS201,CC
180101088,CS401,CD
180123041,CH110,BB
180101041,XX102M,AA
180101002,PH110,CD
180123061,CS207,BC
180101039,CS348,CC
180123028,CS404,BB
180123034,CH110,BC
180123005,BT101,DD
180101090,CS348,DD
180101089,SA101,AB
180101065,CS403,BC
180101046,XX102M,CC
180123009,HS101,BC
180101081,CS101,BB
180123004,XX103M,AA
180123047,CS205,BC
180101021,MA102,AA
180123012,CS341,CD
180123055,CS342,BB
180123008,CS205,DD
180123033,CH110,AA
180101002,CS343,CD
180101064,EE101,CD
180101017,CS501,BB
180123009,CS404,BC
180123005,MA101,AB
180101006,SA201,AA
180101008,OE102,BB
180101049,CS348,CC
180123024,CS403,AA
180123029,CS207,BC
180101043,PH101,AA
180101068,ME101,AB
180101088,CS343,BC
180123061,CS204,DD
180101069,CS221,BC
180101034,EE110,AA
180101089,OE202,DD
180101029,HS100,AB
180123043,XX105M,CD
180123043,CS204,BB
180101050,HS102,CD
180101054,CS361,AA
180123055,XX105M,AA
180101095,CS401,CD
180123012,MA222,CD
180101005,EE101,CC
180123026,XX101M,CD
180101084,HS100,DD
180101006,CS223,BC
180123026,CS224,BC
180101027,CS348,BB
180101096,MA102,BB
180101098,CS224,BC
180101043,CS223,BC
180101012,PH102,AB
180101063,ME101,DD
180101006,XX104M,BB
180123051,CS110,CC
180123035,CS245,CD
180123036,PH110,CD
180101091,SA101,CD
180101062,CS401,CD
180101085,CS346,DD
180101041,HS202,BB
180101078,CS402,CC
180101098,ME111,BC
180123019,PH101,CD
180101069,XX101M,AB
180123048,CS342,CD
180123014,CS207,AB
180101024,CS346,BB
180101040,CS242,CD
180101089,CS403,AB
180101041,CS501,CD
180101010,CS501,BC
180101068,CS204,CD
180123035,SA301,BB
180101041,MA321,CD
180101085,MA321,DD
180101036,CS403,CD
180123060,CS499,AA
180123016,CS110,CC
180101075,XX105M,AA
180101018,CS101,CD
180123022,MA225,CC
180101020,OE201,BC
180123045,CS348,BC
180123005,OE202,DD
180101060,PH102,CC
180123028,CS245,BB
180101050,HS101,CD
180101006,CS207,DD
180123031,HS100,DD
180101092,XX105M,CC
180123001,XX104M,BC
180123018,CH101,BC
180101041,HS201,AA
180101062,SA301,AA
180101089,CS203,BC
180123001,CS341,CC
180101069,SA401,BB
180123017,CS343,AA
180101010,CS205,AA
180123014,CS343,AA
180101052,MA321,BC
180101061,BT101,DD
180123060,MA102,AA
180101017,CS402,CD
180101044,CS348,AB
180123005,CS110,DD
180101002,XX102M,AB
180101033,CS403,AB
180123038,CS246,CD
180101014,MA101,CC
180101015,PH101,DD
180123051,CS345,AB
180123017,PH101,BC
180101029,CS221,AB
180123049,ME111,BC
180123002,ME111,CD
180101081,OE101,CD
